,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
2624,1.5,2,1,5,64.1,55.0,7.23,7.13,4.6,8058.777551322812
2625,1.25,5,4,3,62.5,54.0,6.88,6.85,4.29,7170.293409293412
2626,1.01,1,6,2,60.0,60.0,6.48,6.38,3.86,3789.5239476654083
2627,0.83,4,4,2,61.6,57.0,6.06,6.02,3.72,2672.6466588612057
2628,1.53,5,3,3,62.3,57.0,7.41,7.36,4.6,9687.289676188462
2629,0.71,5,6,5,62.4,56.0,5.75,5.7,3.57,3534.2021595949213
2630,0.38,2,3,3,63.3,57.0,4.58,4.62,2.91,644.5483939753217
2631,0.74,5,5,3,61.2,56.0,5.83,5.87,3.58,2842.652331186598
2632,0.84,2,4,4,63.6,59.0,5.89,5.94,3.76,3567.858252878528
2633,0.75,5,6,3,61.4,57.0,5.82,5.87,3.59,3066.3959828978855
2634,0.42,4,3,5,61.7,59.0,4.76,4.83,2.96,1062.6072345420282
2635,0.94,4,6,2,62.4,58.0,6.26,6.33,3.93,3779.8089523583635
2636,0.72,3,5,6,59.2,63.0,5.77,5.86,3.44,3585.6825199394343
2637,0.3,4,6,4,62.4,59.0,4.3,4.26,2.67,613.9225063148085
2638,0.41,3,6,2,63.3,56.0,4.73,4.69,2.98,771.0642509693248
2639,0.43,5,7,4,61.3,55.0,4.84,4.88,2.98,1289.094028412179
2640,2.24,4,2,2,61.9,58.0,8.29,8.36,5.15,14300.122625352966
2641,0.84,3,4,4,61.8,57.0,6.04,6.07,3.74,3709.014041546004
2642,1.12,3,6,2,60.9,63.0,6.59,6.65,4.03,5114.105792671742
2643,0.34,4,2,5,61.0,60.0,4.51,4.48,2.74,638.0099865960431
2644,0.3,4,4,5,62.5,55.0,4.32,4.25,2.68,610.7417729928766
2645,0.7,5,4,5,61.4,57.0,5.7,5.73,3.51,3075.5660238023183
2646,1.0,4,5,3,59.7,60.0,6.48,6.51,3.88,4905.110952834949
2647,0.43,5,7,4,61.8,56.0,4.81,4.83,2.98,1289.094028412179
2648,1.01,5,3,3,62.4,53.0,6.42,6.47,4.02,4432.183226129108
2649,0.71,2,7,2,56.6,63.0,5.9,5.76,3.3,2176.501233069215
2650,1.12,5,6,2,62.0,57.0,6.61,6.63,4.11,5370.30946594737
2651,0.72,5,3,4,62.8,57.0,5.74,5.7,3.59,2690.57459732406
2652,0.71,4,6,3,61.8,59.0,5.75,5.7,3.54,2707.3258563332033
2653,0.52,5,7,4,61.9,55.0,5.19,5.21,3.22,1843.6305159654155
2654,0.3,4,7,5,60.2,59.0,4.39,4.42,2.65,713.1267248035139
2655,0.35,4,6,4,61.6,58.0,4.57,4.52,2.8,820.6443265195132
2656,0.32,5,2,4,61.5,56.0,4.4,4.41,2.71,522.4191578949449
2657,1.01,3,2,3,64.2,55.0,6.28,6.34,4.05,3772.41831463959
2658,0.58,5,6,4,61.9,57.0,5.37,5.33,3.31,2169.8011685043903
2659,0.9,2,1,3,64.3,63.0,6.05,6.01,3.88,2410.5440730411838
2660,0.27,3,5,7,62.0,58.0,4.18,4.21,2.6,609.1544762221138
2661,0.41,5,7,5,61.8,57.0,4.8,4.75,2.95,1311.7582799590873
2662,1.01,3,3,4,63.5,61.0,6.32,6.24,3.99,4845.659789985985
2663,1.01,1,4,2,68.5,63.0,6.08,6.0,4.14,3387.009382838347
2664,0.38,5,2,3,61.5,56.0,4.67,4.7,2.88,628.8799734374127
2665,1.09,4,4,4,59.9,56.0,6.73,6.59,3.99,6226.411256460011
2666,1.01,5,5,2,62.9,57.0,6.35,6.41,4.01,4202.839229502018
2667,0.41,4,4,5,60.7,58.0,4.83,4.79,2.92,1099.6918743530096
2668,1.5,3,2,3,60.2,63.0,7.38,7.33,4.43,7943.516328535449
2669,1.23,5,4,4,61.5,54.0,6.92,6.89,4.25,7985.710188287248
2670,0.51,3,5,4,62.0,58.0,5.08,5.11,3.16,1542.045159089804
2671,0.73,5,2,5,62.1,54.0,5.77,5.8,3.59,2747.054199671666
2672,0.43,3,6,3,63.1,56.0,4.83,4.8,3.04,1024.5881825832455
2673,1.58,5,4,5,61.3,57.0,7.48,7.54,4.6,14242.110345115654
2674,0.53,5,6,4,62.7,54.0,5.18,5.15,3.24,1831.0821462094193
2675,0.65,3,5,4,64.0,55.3,5.5,5.57,3.54,2434.600982804983
2676,0.35,4,3,5,62.6,59.0,4.5,4.45,2.8,753.8716535326391
2677,2.1,4,1,4,61.3,59.0,8.27,8.21,5.05,14577.410759941018
2678,1.04,5,3,5,62.7,55.0,6.43,6.49,4.05,5984.499028219776
2679,1.35,4,1,3,61.1,61.0,7.13,7.1,4.35,5526.5066708960685
2680,1.06,5,3,2,62.5,57.1,6.46,6.5,4.05,3995.8553740804578
2681,1.0,3,5,4,61.6,56.0,6.42,6.47,3.97,5478.450734676324
2682,0.7,3,5,7,63.0,60.0,5.59,5.62,3.53,3661.586181126865
2683,0.38,4,5,5,60.9,58.0,4.71,4.68,2.86,1013.8651416234366
2684,0.39,2,4,4,63.7,53.0,4.62,4.67,2.96,841.5130457941274
2685,0.83,2,3,2,63.9,56.0,5.99,5.93,3.81,2309.580683561331
2686,0.9,3,5,6,61.0,63.0,6.13,6.09,3.73,5457.896837462
2687,0.7,1,3,3,65.5,57.0,5.59,5.55,3.65,1905.2808888833586
2688,0.42,4,5,6,61.7,59.0,4.78,4.82,2.96,1336.0319470165853
2689,1.23,4,5,4,60.8,59.0,6.9,6.94,4.21,8315.319516607055
2690,0.32,5,5,4,61.2,56.0,4.41,4.44,2.71,673.3301902591303
2691,1.08,4,4,5,61.5,61.0,6.62,6.55,4.05,6811.050880476698
2692,0.43,4,4,3,62.6,59.0,4.8,4.82,3.01,941.3193361342309
2693,1.5,3,4,6,60.9,56.0,7.34,7.37,4.48,13423.419440045362
2694,0.38,2,7,7,61.3,61.0,4.68,4.72,2.88,1223.9906318323526
2695,0.73,2,6,3,63.2,58.0,5.7,5.76,3.62,2669.6094624294733
2696,1.01,3,3,3,61.9,57.0,6.36,6.41,3.95,4220.735146578895
2697,0.4,4,5,5,62.5,59.0,4.69,4.66,2.92,1116.6580249206495
2698,1.57,5,1,6,61.4,57.0,7.45,7.5,4.59,10462.764848482255
2699,1.29,5,1,4,60.9,58.0,7.05,7.0,4.28,5949.9988957148535
2700,0.25,3,5,6,62.4,55.0,4.03,4.06,2.52,489.4054749875041
2701,0.34,5,6,4,62.5,55.0,4.45,4.48,2.79,793.8290760949154
2702,0.39,4,5,3,60.1,59.0,4.77,4.74,2.86,833.1859189331277
2703,0.41,5,5,7,61.9,56.0,4.79,4.77,2.96,1404.4896346093376
2704,0.53,5,6,4,62.8,55.0,5.21,5.17,3.26,1831.0821462094193
2705,1.25,4,4,5,61.8,58.0,6.94,6.91,4.28,8968.924359546112
2706,0.71,4,5,5,61.1,58.0,5.76,5.72,3.51,3289.1867218995712
2707,0.36,5,6,4,62.6,56.0,4.56,4.52,2.84,884.0210798848799
2708,0.51,3,6,6,61.3,55.0,5.14,5.16,3.16,1970.3433176233323
2709,0.5,5,7,6,60.4,54.0,5.23,5.17,3.14,2080.2747996204735
2710,0.91,4,7,3,63.0,59.0,6.15,6.11,3.86,4508.225360419491
2711,0.32,4,4,5,61.4,58.0,4.4,4.36,2.69,689.648180427493
2712,1.11,5,1,2,62.6,54.0,6.61,6.64,4.15,3214.830262781126
2713,2.16,4,1,3,60.5,59.0,8.41,8.35,5.07,13389.042221089341
2714,1.19,4,6,5,59.8,58.0,7.01,6.94,4.17,9147.200071082138
2715,0.35,5,6,5,61.9,56.0,4.53,4.55,2.81,933.1275452582721
2716,0.54,3,5,5,61.6,59.0,5.26,5.2,3.22,1911.3712011700763
2717,0.34,5,5,4,60.7,56.0,4.56,4.53,2.76,754.7408454509924
2718,1.27,4,1,2,60.4,58.0,7.04,7.0,4.24,4054.9605875390644
2719,0.47,5,3,8,62.4,57.0,4.97,5.0,3.11,1681.0566242424302
2720,1.22,4,3,5,58.9,59.0,7.02,6.96,4.12,7911.809012448982
2721,1.76,5,2,2,61.2,55.0,7.79,7.76,4.76,9277.41833846169
2722,0.53,3,4,3,63.4,54.0,5.09,5.13,3.24,1357.5165981567893
2723,0.35,4,7,4,59.7,58.0,4.61,4.57,2.74,856.4377500447056
2724,1.5,2,3,2,63.6,60.0,7.3,7.23,4.63,7037.436648215876
2725,2.04,4,4,2,60.3,59.0,8.23,8.3,4.98,14529.076022330004
2726,0.31,5,3,7,62.3,53.0,4.35,4.38,2.72,720.2363463359904
2727,0.55,4,7,7,60.3,59.0,5.34,5.3,3.21,2623.6675244046373
2728,0.7,5,4,3,61.9,58.0,5.66,5.69,3.51,2406.843816042079
2729,0.52,4,5,3,59.5,59.0,5.24,5.31,3.14,1432.0737341882602
2730,0.32,5,4,4,60.3,57.0,4.46,4.43,2.68,632.9785298892566
2731,0.29,3,4,7,62.0,58.0,4.19,4.23,2.61,655.113887721173
2732,1.21,5,2,7,61.6,55.0,6.88,6.8,4.21,8359.61505497887
2733,1.27,5,5,4,62.8,56.0,6.9,6.86,4.32,9022.350815047399
2734,0.37,3,7,3,61.0,62.0,4.61,4.64,2.82,805.7713458951874
2735,1.01,4,5,3,60.6,58.0,6.54,6.49,3.95,4997.867414813823
2736,0.76,5,5,4,61.0,55.0,5.89,5.92,3.6,3431.578018522327
2737,0.59,5,6,3,62.9,57.0,5.36,5.33,3.36,1951.7868881012637
2738,1.8,2,2,2,63.2,58.0,7.66,7.75,4.87,8865.874857469847
2739,0.75,5,5,2,62.1,55.0,5.83,5.87,3.63,2399.8462800806446
2740,1.07,5,7,8,60.9,54.0,6.66,6.73,4.08,10003.661119392818
2741,0.4,4,7,4,59.1,57.0,4.87,4.81,2.86,1101.2295157488238
2742,0.28,2,1,6,58.4,60.0,4.27,4.33,2.51,373.16623732102215
2743,0.71,3,6,4,62.9,57.0,5.68,5.7,3.58,3023.7748889379577
2744,0.6,5,2,2,62.2,54.0,5.4,5.44,3.37,1223.2661073934005
2745,1.05,5,5,6,62.1,54.0,6.55,6.52,4.06,7661.191957942793
2746,0.33,5,6,7,61.5,56.0,4.49,4.46,2.75,981.66822625233
2747,0.71,5,6,4,62.0,57.0,5.71,5.74,3.55,3175.258308544689
2748,1.01,4,5,3,62.8,59.0,6.4,6.36,4.01,4997.867414813823
2749,0.33,4,2,5,61.6,60.0,4.42,4.45,2.73,603.1400663460219
2750,0.9,3,5,4,64.2,59.0,6.07,6.11,3.91,4492.72315236115
2751,0.74,5,5,5,62.3,57.0,5.79,5.77,3.6,3632.4604317935987
2752,1.04,4,4,1,62.2,58.0,6.46,6.41,4.0,2930.0998738266194
2753,0.51,5,7,4,62.4,55.0,5.12,5.14,3.2,1777.4470657397057
2754,0.58,3,3,3,63.3,56.0,5.34,5.31,3.37,1485.4417653850762
2755,1.02,3,7,2,63.4,59.0,6.41,6.37,4.05,4475.4724525082
2756,0.41,5,2,4,62.0,57.0,4.74,4.77,2.95,833.0335948791989
2757,0.43,5,2,6,62.6,57.0,4.79,4.82,3.01,1106.9328865073035
2758,1.13,5,6,4,61.4,58.0,6.71,6.74,4.13,7616.366791009422
2759,0.39,1,6,3,65.6,60.0,4.5,4.56,2.97,767.4631143900505
2760,1.0,4,1,2,62.7,58.0,6.32,6.28,3.95,2585.5580526321314
2761,0.56,2,6,4,62.3,63.0,5.22,5.27,3.27,1860.5742446603147
2762,1.15,4,4,3,63.0,59.0,6.68,6.63,4.19,5999.1011167949
2763,0.81,5,3,8,61.6,58.0,5.98,6.01,3.69,4684.151215643507
2764,1.27,4,1,7,60.1,58.0,7.06,6.99,4.22,7397.996994557551
2765,0.73,5,4,4,61.6,56.0,5.8,5.83,3.58,2990.3690277227693
2766,0.31,5,4,7,60.8,56.0,4.36,4.39,2.66,779.967779661888
2767,0.68,3,4,8,62.7,56.0,5.56,5.6,3.5,3475.056943576935
2768,0.51,2,7,4,60.1,65.0,5.14,5.17,3.1,1628.231623552958
2769,1.2,3,2,5,63.1,58.0,6.7,6.62,4.2,6668.627353527408
2770,0.4,3,3,5,63.4,58.0,4.74,4.66,2.98,943.025771056299
2771,1.54,1,2,2,64.6,56.0,7.3,7.26,4.7,6185.258141686385
2772,0.77,3,6,2,60.4,58.0,5.91,5.95,3.58,2525.8138120221433
2773,0.44,3,6,3,62.2,60.0,4.79,4.86,3.0,1069.9087491068287
2774,0.92,4,4,2,58.4,58.0,6.4,6.34,3.73,3244.2702841338837
2775,1.01,4,6,3,59.5,60.0,6.54,6.46,3.87,5256.708307572517
2776,0.82,1,5,3,64.9,58.0,5.83,5.79,3.77,2956.4580549178504
2777,0.41,5,4,5,61.7,57.0,4.81,4.78,2.96,1123.4266642594791
2778,0.44,3,5,7,62.1,60.0,4.84,4.92,3.03,1527.6696092197217
2779,0.56,5,7,2,62.2,55.0,5.29,5.32,3.3,1519.8049065554064
2780,0.26,3,6,6,61.7,61.0,4.08,4.12,2.53,554.2003764599755
2781,0.39,5,4,8,61.6,56.0,4.69,4.73,2.9,1281.2144471726228
2782,0.7,1,2,1,68.6,57.0,5.46,5.34,3.71,1005.0660575730803
2783,1.2,4,4,2,62.6,61.0,6.73,6.68,4.2,5350.192610184697
2784,2.0,3,3,2,61.0,57.0,8.02,8.18,4.94,12574.445459853065
2785,0.54,3,2,4,62.3,56.0,5.17,5.22,3.24,1332.3665431668749
2786,0.54,5,7,4,61.1,56.0,5.29,5.25,3.22,1979.3942069029886
2787,1.6,3,2,5,62.3,59.0,7.46,7.51,4.66,11461.986885597451
2788,0.37,5,6,5,61.4,55.0,4.62,4.66,2.85,1036.0429009976413
2789,1.09,5,4,6,61.8,56.0,6.58,6.62,4.08,7727.289425526971
2790,0.71,5,4,5,61.5,56.0,5.74,5.78,3.54,3158.807291024001
2791,1.0,4,7,3,59.2,62.0,6.54,6.49,3.86,5384.170622134978
2792,0.33,5,6,4,61.5,57.0,4.41,4.47,2.73,750.4429894236674
2793,1.2,3,2,5,62.6,59.0,6.69,6.73,4.2,6668.627353527408
2794,1.21,4,4,5,62.7,58.0,6.76,6.85,4.27,8436.21714498791
2795,0.42,5,6,6,62.3,55.0,4.81,4.76,2.98,1435.554558516181
2796,0.31,2,4,5,63.2,56.0,4.28,4.29,2.71,607.9410499753839
2797,1.01,4,7,6,62.4,58.0,6.44,6.39,4.0,7651.299337381018
2798,0.99,1,1,1,73.6,60.0,6.01,5.8,4.35,1593.098347816883
2799,1.07,4,3,4,60.6,60.0,6.66,6.63,4.03,5552.570241240076
2800,0.92,4,5,2,61.8,58.0,6.19,6.23,3.84,3451.0888197899794
2801,1.04,3,4,6,62.8,54.0,6.39,6.5,4.05,6736.016810932071
2802,0.3,4,4,7,62.6,58.0,4.27,4.29,2.68,717.7816116406733
2803,0.62,3,7,6,58.1,63.0,5.59,5.66,3.27,2970.141093608157
2804,0.7,5,5,2,62.1,57.0,5.65,5.69,3.52,2107.518289692656
2805,1.0,4,4,2,60.7,59.0,6.45,6.41,3.9,3795.719075351844
2806,1.03,5,4,3,60.8,57.0,6.52,6.47,3.95,4980.26228257092
2807,0.71,5,4,7,61.1,57.0,5.76,5.8,3.53,3712.426247025291
2808,0.3,5,3,7,62.5,53.8,4.31,4.33,2.69,677.1180817127037
2809,0.4,2,2,5,63.8,55.0,4.69,4.65,2.98,810.7825997098068
2810,0.5,2,6,4,64.1,58.0,5.03,5.01,3.22,1503.0856275931865
2811,0.26,3,6,6,62.9,56.0,4.07,4.1,2.57,554.2003764599755
2812,0.33,3,4,4,62.1,56.0,4.41,4.44,2.75,638.7337194692634
2813,0.4,5,7,6,62.2,55.0,4.74,4.72,2.94,1366.681197502863
2814,0.53,3,6,3,63.0,55.0,5.14,5.18,3.25,1518.8448204880447
2815,0.7,3,5,3,62.3,57.0,5.65,5.69,3.53,2438.1331098626415
2816,0.36,5,6,4,61.9,56.0,4.55,4.56,2.82,884.0210798848799
2817,0.48,4,6,2,62.9,60.0,4.93,4.9,3.09,1066.4288457375494
2818,0.72,5,7,3,60.5,56.0,5.79,5.84,3.52,2963.4044862115975
2819,0.51,3,5,4,58.6,58.0,5.22,5.29,3.08,1542.045159089804
2820,0.26,5,4,5,62.5,53.0,4.1,4.13,2.57,476.5679447186323
2821,1.0,2,5,1,64.2,59.0,6.26,6.3,4.03,2709.230199209637
2822,0.26,5,5,8,62.0,56.0,4.07,4.1,2.53,635.2315967672683
2823,0.32,5,4,7,60.2,56.0,4.45,4.49,2.69,828.0108142117538
2824,0.79,4,4,5,61.3,59.0,5.97,5.91,3.64,3780.492090435624
2825,1.07,5,3,4,62.1,57.0,6.53,6.49,4.04,5672.412072566047
2826,0.9,4,7,2,58.1,60.0,6.26,6.24,3.63,3634.586809206075
2827,2.35,4,1,5,60.7,60.0,8.64,8.6,5.23,20052.125957926724
2828,1.11,5,2,5,63.0,56.0,6.61,6.57,4.15,6046.732311955761
2829,0.36,2,6,7,58.2,56.0,4.68,4.74,2.74,1059.3248498454025
2830,0.3,2,5,7,61.1,61.0,4.29,4.32,2.63,714.5368932315737
2831,0.53,5,4,5,61.8,55.0,5.17,5.22,3.21,1821.5953071739787
2832,0.79,4,1,3,58.8,62.0,6.03,6.01,3.54,2015.261551486757
2833,0.33,4,7,2,61.6,59.0,4.42,4.41,2.72,549.6729181821495
2834,1.36,4,2,5,62.0,59.0,7.1,7.06,4.39,8676.250425801414
2835,1.03,3,3,2,60.9,57.0,6.5,6.58,3.98,3605.000396667432
2836,0.42,4,4,7,59.8,58.0,4.88,4.85,2.91,1352.412261277383
2837,0.32,5,3,7,61.6,54.0,4.42,4.45,2.73,764.6001528589843
2838,0.56,5,6,5,61.8,56.0,5.28,5.33,3.28,2260.683799934463
2839,0.34,4,4,7,59.0,62.0,4.6,4.56,2.7,908.5149202121277
2840,0.5,3,7,5,59.8,58.0,5.12,5.14,3.07,1815.0465382116568
2841,3.11,1,1,1,65.9,57.0,9.15,9.02,5.98,13746.285407565887
2842,0.56,5,7,4,60.9,56.0,5.35,5.32,3.25,2119.6703543919934
2843,0.3,5,6,7,60.6,57.0,4.33,4.35,2.63,820.4163293914448
2844,0.37,5,6,5,61.6,54.7,4.61,4.63,2.85,1036.0429009976413
2845,0.53,5,4,4,61.6,56.0,5.24,5.19,3.21,1636.5887894124137
2846,1.6,3,7,2,60.6,58.0,7.55,7.61,4.59,10445.9049085248
2847,0.31,5,7,3,62.1,56.0,4.33,4.37,2.7,606.4205373723281
2848,1.54,3,1,5,63.5,57.0,7.27,7.37,4.65,8803.156444107228
2849,0.33,3,4,6,62.8,57.0,4.39,4.47,2.78,775.9531645388591
2850,0.31,2,3,4,63.5,57.0,4.32,4.34,2.75,504.36798762916294
2851,0.71,4,4,3,58.5,58.0,5.87,5.82,3.42,2419.759897137099
2852,1.01,4,5,2,61.1,57.0,6.48,6.44,3.95,4114.045266089507
2853,0.3,5,5,7,61.9,58.0,4.26,4.3,2.65,780.0189394834704
2854,1.31,5,3,5,62.5,56.0,6.95,7.03,4.37,9241.593097859082
2855,0.71,5,2,4,61.6,57.0,5.7,5.62,3.49,2342.291381259733
2856,0.41,5,7,3,61.6,55.0,4.8,4.78,2.95,1026.5418722366703
2857,1.0,4,5,5,62.6,58.0,6.37,6.4,4.0,6267.956603153361
2858,1.07,5,7,5,61.8,57.0,6.55,6.58,4.06,7983.4537661802915
2859,0.52,4,4,5,62.6,59.0,5.08,5.11,3.19,1720.296939424154
2860,1.05,5,4,4,62.8,57.0,6.49,6.45,4.06,5928.455591384479
2861,0.33,5,7,6,61.7,55.0,4.46,4.49,2.76,951.4242143364099
2862,1.5,3,5,2,62.3,60.0,7.29,7.34,4.56,8427.642805017096
2863,0.41,5,3,2,61.7,56.0,4.8,4.77,2.95,668.2674203391889
2864,0.71,3,5,5,62.9,55.0,5.68,5.71,3.58,3199.8722113119834
2865,0.5,2,7,3,63.8,60.0,5.0,5.03,3.2,1366.3429932284646
2866,1.01,3,7,4,63.1,60.0,6.39,6.35,4.02,6127.222262227888
2867,1.71,2,3,4,63.7,58.0,7.57,7.54,4.81,12561.177043922517
2868,0.4,5,5,7,62.2,56.0,4.71,4.74,2.94,1340.6907270276565
2869,0.32,3,4,5,61.7,55.0,4.37,4.41,2.71,670.9214875029486
2870,0.5,3,6,3,60.7,61.0,5.09,5.12,3.1,1361.036552728782
2871,1.02,1,5,2,65.5,59.0,6.27,6.24,4.1,3670.3818215293422
2872,1.05,3,4,2,62.5,60.0,6.45,6.5,4.05,4047.91591375615
2873,1.36,4,6,6,59.8,59.0,7.12,7.2,4.38,12837.296070997465
2874,0.51,5,6,3,62.3,56.0,5.15,5.12,3.2,1483.5118739966024
2875,1.2,4,3,2,62.4,57.0,6.83,6.75,4.24,4940.464565630744
2876,0.72,5,5,5,62.0,56.0,5.76,5.73,3.56,3449.8332279445813
2877,0.49,3,5,7,62.2,56.0,5.04,5.08,3.14,1870.827437531872
2878,0.36,4,3,3,61.3,57.0,4.65,4.61,2.84,622.0914127316429
2879,0.7,4,7,3,62.1,62.0,5.63,5.58,3.48,2750.9537205930774
2880,0.9,4,6,2,59.5,61.0,6.3,6.24,3.73,3482.6851619536046
2881,0.32,4,4,7,58.1,59.0,4.53,4.49,2.62,810.5173156676765
2882,2.0,3,4,2,63.5,55.0,8.03,7.93,5.07,13617.283209456127
2883,0.9,2,5,2,63.3,57.0,6.08,6.14,3.87,3098.6911269601387
2884,1.18,5,6,2,60.9,57.0,6.86,6.89,4.19,5924.736392520022
2885,0.36,5,6,5,61.8,56.0,4.55,4.58,2.82,983.9543451469738
2886,0.37,5,5,6,60.0,59.0,4.64,4.66,2.79,1075.1075936823397
2887,0.3,5,5,3,62.4,56.0,4.27,4.32,2.68,519.3896602726716
2888,0.36,4,5,4,60.5,60.0,4.55,4.61,2.77,822.734599361441
2889,0.8,4,1,2,60.2,59.0,6.07,5.95,3.62,1698.6378800671573
2890,1.51,5,3,3,61.9,57.0,7.37,7.32,4.55,9450.255904976724
2891,0.62,3,5,4,59.8,58.0,5.55,5.59,3.33,2227.36523580548
2892,0.71,4,3,3,62.4,59.0,5.65,5.6,3.51,2234.4500282817717
2893,0.32,2,4,5,57.0,62.0,4.51,4.54,2.58,645.3878953834214
2894,1.02,5,4,4,62.8,57.0,6.36,6.45,4.02,5613.57966383286
2895,0.41,4,3,5,62.0,56.0,4.78,4.74,2.95,1015.4753546649494
2896,1.14,5,4,4,62.0,55.0,6.68,6.77,4.17,6921.235272781304
2897,0.52,4,4,3,60.6,61.0,5.19,5.17,3.14,1346.2517202899344
2898,1.0,2,3,3,62.7,60.0,6.24,6.3,3.93,3984.7522083662125
2899,0.56,3,6,3,60.2,57.0,5.36,5.4,3.24,1684.7407157390567
2900,0.32,4,4,3,61.0,61.0,4.41,4.38,2.68,539.697553380591
2901,0.37,5,7,6,61.6,54.0,4.61,4.64,2.85,1180.1084169549986
2902,0.9,2,4,3,63.2,59.0,6.05,6.1,3.84,3538.7904405024565
2903,1.01,5,4,3,61.1,58.0,6.43,6.49,3.95,4799.757923249703
2904,1.03,5,1,3,62.3,57.0,6.48,6.43,4.02,3392.4421152605246
2905,0.78,4,4,2,60.6,58.0,6.02,5.99,3.64,2377.603599591592
2906,0.33,5,4,5,61.6,57.0,4.46,4.49,2.75,746.5549432971329
2907,0.33,5,3,6,61.3,56.0,4.43,4.47,2.73,752.4254648064008
2908,1.09,5,3,3,61.9,57.0,6.63,6.58,4.09,5116.171181418708
2909,0.5,2,1,3,63.3,60.0,4.97,4.99,3.15,797.0964560601913
2910,1.01,5,1,4,61.3,56.0,6.46,6.5,3.97,3753.5688268737063
2911,1.0,3,6,6,63.5,55.0,6.36,6.31,4.02,7000.073073326581
2912,0.59,4,6,2,60.8,56.0,5.43,5.4,3.29,1572.6896174147123
2913,0.7,3,3,2,59.9,57.0,5.74,5.77,3.45,1742.2120400994568
2914,0.31,4,2,3,61.3,58.0,4.34,4.37,2.67,419.5862214656827
2915,0.39,4,6,4,62.5,60.0,4.64,4.67,2.91,1006.0878129582019
2916,0.85,5,6,3,61.8,54.0,6.1,6.14,3.78,3881.217429593176
2917,0.73,5,2,6,62.3,55.0,5.76,5.77,3.59,2998.2688056756606
2918,1.09,5,1,3,60.7,58.0,6.64,6.68,4.04,3774.043715132856
2919,0.4,5,7,2,61.3,56.0,4.72,4.77,2.91,806.6238723511541
2920,0.4,3,6,3,61.7,60.0,4.68,4.72,2.9,894.162187643622
2921,0.22,1,6,4,65.1,61.0,3.87,3.78,2.49,299.84830076578453
2922,0.31,4,6,4,60.3,58.0,4.42,4.37,2.65,653.0165340780561
2923,1.19,5,1,2,61.7,56.0,6.8,6.85,4.21,3664.8909283378334
2924,1.06,1,2,1,64.5,57.0,6.47,6.33,4.13,2195.198270075055
2925,0.61,3,6,5,59.6,63.0,5.44,5.57,3.28,2528.9339404037933
2926,0.82,5,3,6,61.4,56.0,6.01,6.05,3.71,4175.406263022561
2927,1.01,1,4,1,64.5,56.0,6.32,6.26,4.06,2428.4877447670183
2928,0.32,5,6,4,61.4,56.0,4.4,4.43,2.71,708.2021412539627
2929,0.5,4,7,2,62.2,58.0,5.08,5.14,3.18,1201.8516057274292
2930,1.01,4,5,3,59.1,56.0,6.65,6.52,3.89,4997.867414813823
2931,1.0,3,5,2,62.7,58.0,6.3,6.36,3.97,3928.0524396782585
2932,0.31,5,7,3,62.9,56.0,4.34,4.31,2.72,606.4205373723281
2933,0.35,5,6,4,62.4,57.0,4.52,4.55,2.83,838.356397629738
2934,0.7,5,3,4,61.2,57.0,5.73,5.77,3.52,2551.5912213998577
2935,1.08,5,4,2,62.2,56.0,6.56,6.59,4.09,4482.239160985749
2936,1.21,4,7,7,60.1,59.0,6.96,6.88,4.16,11576.880200731825
2937,1.06,4,3,3,62.8,58.0,6.49,6.47,4.07,4751.729551832441
2938,0.28,5,2,4,62.4,56.0,4.19,4.22,2.62,406.29086105048333
2939,0.5,2,5,4,63.3,57.0,5.02,5.06,3.19,1429.0735266785266
2940,1.01,4,7,3,61.6,58.0,6.47,6.42,3.97,5485.98618194635
2941,0.42,1,7,3,64.7,61.0,4.7,4.73,3.05,920.8582430481799
2942,1.53,5,5,3,61.6,56.0,7.34,7.39,4.54,11159.45597048133
2943,0.57,4,6,4,63.0,59.0,5.29,5.25,3.32,2055.539638714287
2944,0.41,4,7,6,61.9,59.0,4.78,4.75,2.95,1401.4688228405778
2945,2.24,5,5,2,60.3,59.0,8.47,8.5,5.12,18828.792343209003
2946,0.41,2,6,2,63.8,57.0,4.75,4.68,3.01,741.719475986077
2947,0.5,3,4,3,62.4,52.0,5.1,5.15,3.2,1216.4703635975989
2948,0.23,3,5,4,59.1,59.0,4.02,4.07,2.39,344.3310007283771
2949,1.11,3,5,3,60.1,61.0,6.64,6.74,4.06,5807.95155410239
2950,1.2,5,6,2,61.3,56.0,6.85,6.88,4.21,6115.210130212034
2951,1.14,4,5,7,59.4,59.0,6.87,6.8,4.06,9427.489092412323
2952,0.9,5,4,2,62.5,56.0,6.15,6.2,3.86,3179.945456777732
2953,1.22,4,4,5,62.2,59.0,6.82,6.87,4.26,8567.959864760836
2954,0.7,4,5,5,61.7,60.0,5.67,5.64,3.49,3202.5096803346473
2955,1.07,4,2,3,58.4,60.0,6.78,6.68,3.93,4322.758629209792
2956,0.51,3,6,2,63.3,56.0,5.12,5.08,3.23,1162.9090673278417
2957,0.3,4,6,3,62.5,60.0,4.24,4.27,2.66,534.7474672146166
2958,1.12,4,4,2,61.2,58.0,6.69,6.67,4.09,4698.479595519697
2959,0.3,4,5,4,61.5,60.0,4.26,4.29,2.63,583.6928948695115
2960,0.4,4,7,3,61.6,58.0,4.73,4.69,2.9,959.2085129824117
2961,0.9,4,2,3,63.0,58.0,6.09,6.01,3.81,3120.9854202268093
